"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs","weight"
"Central America and Caribbean",1974,25986.25,3.39873131929544,0.919116594737602,1.37513132074476,1.04712284496609,0.35727060105073,0.532551033115218,0.467448966884782,"4.1",0.0408247786047779,0.0257788554409238,0.0192751386304242
"China",1974,888132.76,0.548364176611942,0.296,1.35213531828542,1.545,0.424249641859985,0.839217816404128,0.160782183595872,"4.3",0.253479694761793,0.0745724680420861,0.658766927556736
"Colombia",1974,24208.02,4.39538124223902,0.957,1.15854224490245,0.937,0.400992385569219,0.494720168954593,0.505279831045407,"4.1",0.0408247786047779,0.0257788554409238,0.0179561476345406
"EU-12",1974,54009.58,7.10596207256598,1.6039337254613,1.56687645831762,1.50191191396045,0.478823851054727,0.483575839989291,0.516424160010709,"4.4.1.1",0.00583200710261947,0.00406650375545321,0.0400612686274851
"EU-15",1974,338102.82,16.7566285255972,1.78229772008409,3.10256896218487,0.998679475847022,0.7323363569502,0.359110990664794,0.640889009335206,"9.1.2",0.1498320219729,0.104458076898553,0.250785654984361
"European Free Trade Association",1974,10540.81,28.9938620835872,2.06618819236852,5.15481015529486,0.841361839365286,1.30451467125829,0.289371405541583,0.710628594458417,"10",0.256813955468596,0.0516691142639563,0.00781857998083453
"HongKong_Macau",1974,4243.51,11.9585072300173,1.35,2.45054859420583,1.331,0.599792014847008,0.496456546064901,0.503543453935099,"3.1.2",0.113942959941324,0.0670076014220207,0.00314759703803324
"India",1974,607446.52,0.911818544707011,0.488,0.54321727966646,1.302,0.19991175713956,0.727374301675978,0.272625698324022,"1.1.1.2",0.00972403355885203,0.0200349413042611,0.450569662170137
"Indonesia",1974,127465.23,1.11961677361593,0.41,0.566082088907619,1.605,0.209346535057882,0.796526054590571,0.203473945409429,"1.1.1.2",0.00972403355885203,0.0200349413042611,0.0945465382195931
"Japan",1974,109495.05,15.3217714214924,1.008,4.23933058595575,1.377,1.30096138932135,0.577358490566038,0.422641509433962,"6",0.00544223529411765,0.00265974183006537,0.081217269444234
"Mexico",1974,59090.5,8.10472126347006,1.102,1.77871515019019,1.387,0.379981998094696,0.557251908396947,0.442748091603054,"4.4.2",0.0546387658748763,0.0426945079963528,0.0438300093026535
"Middle East",1974,58835.95,15.6985943801831,0.92859290229868,2.51943494196909,1.33547536310708,0.548406827271225,0.58985649130493,0.41014350869507,"3.1.2",0.113942959941324,0.0670076014220207,0.043641198430043
"Pakistan",1974,64873.71,1.29488175177258,0.649,0.645692272529079,1.438,0.185636917038947,0.689027311931002,0.310972688068999,"1.1.3.2",0.0175480636287066,0.0254514444294203,0.0481196691989007
"South Africa",1974,25040.94,8.63291122836826,1.08,1.54131614236794,1.605,0.381347649834167,0.597765363128492,0.402234636871508,"4.4.1.2",0.0395200999659757,0.0561548893720557,0.0185739608422198
"South America_Northern",1974,13359.13,11.0819452712027,1.13367566076533,1.76084296026853,0.923570305850755,0.576980396016805,0.448935285735381,0.551064714264618,"2.2.2",0.0343814018686936,0.114687395773026,0.00990905123793769
"South America_Southern",1974,42335.87,4.78709603997762,1.0244099833073,1.1892563287247,1.11787124346329,0.382226087242497,0.521813489981629,0.478186510018371,"4.1",0.0408247786047779,0.0257788554409238,0.0314023671476113
"South Asia",1974,96501.2,0.889947151002194,0.290020416740932,0.578488983003818,1.66113494599031,0.204265349145422,0.851359649630894,0.148640350369106,"1.1.1.2",0.00972403355885203,0.0200349413042611,0.0715791623648002
"South Korea",1974,34091.82,3.60177541996271,0.376,2.48170473477193,2.338,0.494485380601951,0.861459100957996,0.138540899042004,"2.3.1",0.0672920032432746,0.290042094786195,0.0252873945514827
"Southeast Asia",1974,152366.11,2.00473705116975,0.516502660860739,1.00172635143634,1.49513602086448,0.247395243366015,0.743242827077785,0.256757172922215,"1.3",0.0414992831715945,0.0679871911395769,0.113016610431611
"USA",1974,217001.86,22.3219566031391,1.896,2.94478917261747,0.7,0.928606614212635,0.269645608628659,0.730354391371341,"9.2",0.0419063482639492,0.0210430901060572,0.160959774286782
"Africa_Eastern",1975,53557.77,1.28941965161287,0.787970340811427,0.59677847944151,1.29173932335121,0.183626040410562,0.621115218922306,0.378884781077694,"1.1.3.2",0.0175480636287066,0.0254514444294203,0.0397261413819374
"Africa_Northern",1975,62131.5,1.88393792997986,0.710179072612121,0.857470854414347,1.62892894216299,0.197113821851968,0.696388936241408,0.303611063758592,"1.5.1.2",0.00766423382261981,0.0173696139903803,0.0460856520589234
"Africa_Southern",1975,53332.58,1.92471438397925,0.499112592340367,0.776539786486934,1.49694231406019,0.211564012045687,0.749950469428516,0.250049530571485,"1.2.1.1.1",0.0223487087885809,0.0221143568710474,0.0395591081059478
"Africa_Western",1975,129569.06,1.7437873734617,0.594557570225484,0.686043207343254,1.22184440050734,0.219367079059216,0.672672910619223,0.327327089380777,"1.2.1.1.2",0.00196539147721703,0.00476676164571241,0.0961070409818171
"Argentina",1975,26066.97,9.17456031890509,1.814,2.09495311746697,1.088,0.453311120795456,0.374913852515507,0.625086147484493,"2.1",0.115976011349695,0.0645578480990304,0.0193350121862565
"Australia_NZ",1975,16975.55,19.6240022420574,1.94408964245636,2.62242267347787,0.804634463684535,0.692604342620656,0.292730165929316,0.707269834070684,"9.1.1.1",0.00168150767183015,0.00174730609903016,0.0125915081852017
"Brazil",1975,108431.28,5.47467174126128,1.249,1.3486803664446,1.097,0.399806408930535,0.467604433077579,0.532395566922421,"4.1",0.0408247786047779,0.0257788554409238,0.0804282246909169
"Canada",1975,23140.61,20.9172121259313,1.754,2.7001418065533,0.754,0.828534690997902,0.300637958532695,0.699362041467305,"9.2",0.0419063482639492,0.0210430901060572,0.0171644029339585
"Central America and Caribbean",1975,26621.7,3.37510803718873,0.925574234928649,1.30001925872069,1.09133085753352,0.337510021759466,0.541091825099841,0.458908174900159,"4.1",0.0408247786047779,0.0257788554409238,0.0197464796989778
"China",1975,905580.44,0.584623555775799,0.298,1.62414692708303,1.557,0.340282030161832,0.839353099730458,0.160646900269542,"4.1",0.0408247786047779,0.0257788554409238,0.671708635220569
"Colombia",1975,24756.97,4.39633228376329,0.963,1.19685859198881,0.906,0.380522186898797,0.484751203852327,0.515248796147672,"4.1",0.0408247786047779,0.0257788554409238,0.0183633278683632
"EU-12",1975,54394.14,7.48896413664318,1.6463853681665,1.67325168034013,1.46625074079671,0.450320255671714,0.471063975828869,0.528936024171131,"4.4.2",0.0546387658748763,0.0426945079963528,0.0403465136055683
"EU-15",1975,339636.98,16.5710482519856,1.75877812940157,3.08388784088785,0.993404932908071,0.692755942120413,0.360951619284511,0.639048380715489,"9.1.2",0.1498320219729,0.104458076898553,0.251923608582177
"European Free Trade Association",1975,10580.36,28.0457590014072,1.98156947778715,5.01341813819483,0.826583781648262,1.1697334813037,0.29435137803499,0.70564862196501,"10",0.256813955468596,0.0516691142639563,0.00784791594630986
"HongKong_Macau",1975,4355.3,11.6995865203223,1.295,2.46501235359708,1.352,0.47145934431156,0.510766905931243,0.489233094068757,"2.1",0.115976011349695,0.0645578480990304,0.00323051657230598
"India",1975,621703.64,0.972424612610295,0.504,0.541535081391314,1.415,0.172784785819106,0.737363210005211,0.262636789994789,"1.1.4.1",0.0408005721113722,0.0254017498125112,0.461144791881834
"Indonesia",1975,130724.12,1.14709373353292,0.394,0.576536364344329,1.615,0.179849630639939,0.803882528621205,0.196117471378795,"1.1.1.1",0.0197620998462892,0.0392259916182337,0.0969637995224476
"Japan",1975,110804.52,15.6087926432086,0.96,4.58253539172539,1.387,1.13727738479823,0.590967192160205,0.409032807839796,"6",0.00544223529411765,0.00265974183006537,0.0821885606379376
"Mexico",1975,60872.4,8.31325246139862,1.17,1.70426684824274,1.403,0.378225007377342,0.545277885736494,0.454722114263506,"4.4.2",0.0546387658748763,0.0426945079963528,0.0451517224981146
"Middle East",1975,60792.6,15.2736254544208,0.973444482058672,2.46042272077056,1.32087538565549,0.472062866426834,0.575715445890064,0.424284554109936,"3.4",0.0720774895490148,0.0186378062686981,0.0450925313465361
"Pakistan",1975,66791.5,1.29716940493696,0.64,0.654985323869068,1.374,0.165169096954457,0.682224428997021,0.317775571002979,"1.1.3.2",0.0175480636287066,0.0254514444294203,0.0495421779531089
"South Africa",1975,25698.86,8.55450531514839,1.094,1.52075766067624,1.603,0.377826332858099,0.594364108268446,0.405635891731554,"4.4.1.2",0.0395200999659757,0.0561548893720557,0.0190619688929285
"South America_Northern",1975,13723.64,11.3680974239114,1.16141596617224,1.87393122639624,0.978496442634753,0.550787473368721,0.457260044199784,0.542739955800216,"2.2.2",0.0343814018686936,0.114687395773026,0.0101794242537509
"South America_Southern",1975,43268.32,4.69364841919238,1.00645231776968,1.37362444428061,1.12888016474871,0.34927862056052,0.528667162603794,0.471332837396206,"4.1",0.0408247786047779,0.0257788554409238,0.0320940061111378
