"X","iso","year","pop_thous","Y","cons_price_ns","Pn","share_s_ns.x","cons_exp_ns","Qn","ns_cons_thous_t","cons_price_s","Ps","share_s_ns.y","cons_exp_s","Qs","s_cons_thous_t","gdp_pcap","Tot_cal","weight","clusterID","sig2Qn","sig2Qs"
1952,"est",2009,1303,14636.76942,4191.390847,1.433902539055,0.597356005,3466822.775,1.855528338,0.841452613,468.0851801,0.128342792485,0.402643995,209156.557,1.250707009,0.158547387,14.63676942,3.106235347,0.000937037953273233,"4.1.2",0.158751348839569,0.0680318536576437
3489,"kna",2008,51,14586.6231,1669.541428,1.05276803781,0.574086379,49840.63477,0.928283642,0.818181818,2804.480897,0.799212951625,0.425913621,28070.98642,0.688691915,0.181818182,14.5866231,1.616975557,3.66760825916614e-05,"4.2.3",0.253388207120397,0.0141713136503166
854,"brb",1999,266,14586.48012,2322.701394,1.204192462315,0.623531482,467523.5996,1.459573592,0.8375,1015.718976,0.31072158146,0.376468518,72836.54389,0.881244206,0.1625,14.58648012,2.340817798,0.000191290940576117,"4.1.2",0.158751348839569,0.0680318536576437
853,"brb",1998,265,14583.19068,1819.903723,1.178228969145,0.616493307,426648.0078,1.366451279,0.828767123,1314.249681,0.39637674977,0.383506693,89287.93529,0.85003877,0.171232877,14.58319068,2.216490049,0.00019057180170177,"4.1.2",0.158751348839569,0.0680318536576437
4153,"mlt",1996,399,14465.48531,1989.770265,0.876378298045,0.591076806,669264.8955,1.91396299,0.834285714,780.270463,0.211147473585,0.408923194,111555.2843,1.324132248,0.165714286,14.46548531,3.238095238,0.000286936410864175,"4.1.2",0.158751348839569,0.0680318536576437
857,"brb",2002,270,14462.86593,3014.56389,1.938100321675,0.634163408,818090.7302,1.563368848,0.841176471,1802.645097,0.57407483824,0.365836592,139791.1551,0.90187722,0.158823529,14.46286593,2.465246068,0.000194167496073502,"4.2.4",0.106999418466236,0.0957352982953957
856,"brb",2001,268,14455.15651,2460.232681,1.76738955194,0.6379208,728551.8685,1.538131262,0.842424242,2025.519692,0.65822222367,0.3620792,154005.9669,0.8730321,0.157575758,14.45515651,2.411163362,0.000192729218324809,"4.2.4",0.106999418466236,0.0957352982953957
5870,"svn",1994,1995,14431.38033,1159.977355,0.595091703585,0.545155454,1812747.152,1.52689944,0.79719764,424.2292913,0.10365040269,0.454844546,263431.0478,1.273952003,0.20280236,14.43138033,2.800851443,0.00143468205432087,"4.1.1.4",0.0770901276596482,0.0318402313774101
5856,"svk",2006,5397,14262.69556,1944.998203,0.94966542055,0.573439185,7635752.29,1.489802808,0.803234501,358.7800729,0.100710092995,0.426560815,602348.4448,1.108210802,0.196765499,14.26269556,2.59801361,0.003881192504847,"4.1.1.3.1",0.112563002725488,0.0220833086401386
852,"brb",1997,265,14062.86468,2671.498029,1.225654267405,0.658657307,491537.7306,1.513362626,0.850649351,1109.457832,0.36541051185,0.341342693,75945.31901,0.784285345,0.149350649,14.06286468,2.297647971,0.00019057180170177,"4.1.2",0.158751348839569,0.0680318536576437
3486,"kna",2005,49,14053.82212,2259.107477,1.491636565165,0.570375335,69555.21736,0.951635449,0.818181818,2145.494203,0.62137216531,0.429624665,21824.63332,0.716801789,0.181818182,14.05382212,1.668437238,3.52378048429688e-05,"4.2.2.2",0.0893096574721603,0.065785978495744
4152,"mlt",1995,396,14044.56203,1720.067477,0.890974720315,0.591472402,695521.7179,1.971288225,0.816770186,954.8947146,0.25633873569,0.408527598,138212.2278,1.361560814,0.183229814,14.04456203,3.332849039,0.000284778994241136,"4.1.2",0.158751348839569,0.0680318536576437
6171,"tto",2005,1297,14043.4342,1518.6125,0.794167009855,0.618056512,1660505.306,1.612086902,0.796897038,1606.998889,0.50126843205,0.381943488,647693.7476,0.996229444,0.203102962,14.0434342,2.608316346,0.000932723120027155,"4.1.2",0.158751348839569,0.0680318536576437
3487,"kna",2006,50,14026.6003,3164.447716,1.25208340896,0.622941176,72655.14138,1.160547945,0.84,1865.419303,0.600715836015,0.377058824,21099.11511,0.702465753,0.16,14.0266003,1.863013698,3.59569437173151e-05,"4.2.2.2",0.0893096574721603,0.065785978495744
3488,"kna",2007,50,13997.62608,1176.090788,0.880664191555,0.561559508,39617.82473,0.899726027,0.826086957,2079.340614,0.577375027715,0.438440492,20279.3092,0.702465753,0.173913043,13.99762608,1.60219178,3.59569437173151e-05,"4.2.1.3",0.128574550511733,0.0298479789833584
2700,"hrv",2009,4350,13968.00329,4736.172856,1.7915096805,0.626922671,14567869.57,1.869337112,0.847271649,501.330688,0.150900844415,0.373077329,730219.5217,1.112429539,0.152728351,13.96800329,2.981766651,0.00312825410340642,"4.4.1",0.01,0.01
2697,"hrv",2006,4379,13931.96747,3594.845322,1.6785944339,0.630276773,13387319.48,1.821264003,0.847421422,562.2480901,0.168625955435,0.369723227,788892.2782,1.068361764,0.152578578,13.93196747,2.889625767,0.00314910913076246,"4.4.1",0.01,0.01
3490,"kna",2009,52,13874.05225,1992.074856,1.218789277325,0.577176781,58435.10234,0.922023182,0.826086957,2454.698004,0.70592328746,0.422823219,24794.34671,0.67544784,0.173913043,13.87405225,1.597471022,3.73952214660077e-05,"4.2.1.2",0.143970248187926,0.0487807977354802
3876,"lva",2007,2167,13828.16623,2242.554387,0.956648754215,0.619229321,3577080.054,1.725509037,0.846435101,357.7442676,0.10805057551,0.380770679,248436.3957,1.061033814,0.153564899,13.82816623,2.786542851,0.00155837394070844,"4.1.1.3.1",0.112563002725488,0.0220833086401386
2701,"hrv",2010,4338,13800.33523,3709.462977,1.559376415845,0.605243962,11698142.81,1.729324163,0.835126582,522.0627654,0.14826472572,0.394756038,725441.0232,1.127910722,0.164873418,13.80033523,2.857234885,0.00311962443691426,"4.4.1",0.01,0.01
845,"brb",1990,259,13799.25096,12503.20213,4.60096163045,0.642854439,2140518.614,1.796265933,0.823170732,3285.516357,1.11208722315,0.357145561,287436.462,0.997937272,0.176829268,13.79925096,2.794203205,0.000186256968455692,"2.2.1",0.0698923810127734,0.0339788442802026
5869,"svn",1993,2000,13667.18413,948.2567677,0.42135984564,0.547046315,1256218.001,1.490671233,0.791893998,334.1988927,0.08045392488,0.452953685,198604.371,1.234273973,0.208106002,13.66718413,2.724945206,0.00143827774869261,"4.1.1.4",0.0770901276596482,0.0318402313774101
3832,"ltu",2008,3143,13644.34325,2840.388787,1.1463073419,0.601380478,7426218.641,2.061210169,0.836903939,448.2488404,0.12805162286,0.398619522,549871.2103,1.366254211,0.163096061,13.64434325,3.42746438,0.00226025348207043,"4.1.2",0.158751348839569,0.0680318536576437
1947,"est",2004,1332,13635.27667,2334.466444,0.834236271855,0.639086733,2114411.829,1.902813773,0.84409136,621.9128679,0.19076656672,0.360913267,273052.288,1.074581431,0.15590864,13.63527667,2.977395204,0.000957892980629275,"4.1.1.3.2",0.127621766841328,0.0409999938078272
3500,"kna",2010,52,13562.0105,1921.515899,1.21955546817,0.582274356,59708.09922,0.941517387,0.826086957,2816.919474,0.835270195675,0.417725644,29337.43536,0.67544784,0.173913043,13.5620105,1.616965227,3.73952214660077e-05,"4.2.3",0.253388207120397,0.0141713136503166
3877,"lva",2008,2138,13518.50806,3171.945348,1.11967460225,0.642741568,4374614.685,1.827428015,0.858591885,768.0356637,0.24117960752,0.357258432,523762.8159,1.01574894,0.141408115,13.51850806,2.843176955,0.0015375189133524,"4.1.2",0.158751348839569,0.0680318536576437
3483,"kna",2002,47,13489.14145,3097.693639,2.15457311898,0.566305819,98815.21647,0.975808802,0.818181818,2619.049263,0.727855388845,0.433694181,25564.67421,0.747303993,0.181818182,13.48914145,1.723112795,3.37995270942762e-05,"4.2.4",0.106999418466236,0.0957352982953957
851,"brb",1996,264,13482.4576,2028.962084,1.014520366345,0.631213303,391438.0909,1.461498547,0.835526316,825.1677053,0.255776277625,0.368786697,57658.27975,0.853881279,0.164473684,13.4824576,2.315379826,0.000189852662827424,"4.1.2",0.158751348839569,0.0680318536576437
3482,"kna",2001,46,13435.45535,2598.416025,1.91692901169,0.583766234,94428.44829,1.070875521,0.833333333,2877.17836,0.839725935365,0.416233766,29493.93559,0.763549732,0.166666667,13.43545535,1.834425253,3.30803882199299e-05,"4.2.4",0.106999418466236,0.0957352982953957
4151,"mlt",1994,392,13341.67862,1081.258347,0.52423718636,0.54804995,347949.8652,1.693178641,0.790940767,627.1817625,0.157793109485,0.45195005,86366.86958,1.3962818,0.209059233,13.34167862,3.089460441,0.000281902438743751,"4.1.1.4",0.0770901276596482,0.0318402313774101
6170,"tto",2004,1290,13294.10224,1711.92238,0.79577422129,0.618415164,1687172.161,1.643538282,0.793696275,1890.027276,0.566274663775,0.381584836,740811.3751,1.014123394,0.206303725,13.29410224,2.657661676,0.000927689147906731,"4.2.1.3",0.128574550511733,0.0298479789833584
5868,"svn",1992,2003,13269.40917,703.6352924,0.31904319748,0.51339837,839511.9142,1.313700682,0.771380186,624.1936056,0.13675408864,0.48660163,341064.6969,1.245132302,0.228619814,13.26940917,2.558832984,0.00144043516531564,"4.1.1.4",0.0770901276596482,0.0318402313774101
2696,"hrv",2005,4389,13254.99437,3739.432072,1.69550448167,0.603433469,12598666.7,1.693012107,0.826693227,636.7748521,0.178597052445,0.396566531,872140.7848,1.112619656,0.173306773,13.25499437,2.805631763,0.00315630051950592,"4.4.1",0.01,0.01
846,"brb",1991,260,13210.07601,1560.366683,0.6010686629,0.61624892,258311.3163,1.652897787,0.811320755,793.8795802,0.241127080005,0.38375108,64529.57037,1.029293994,0.188679245,13.21007601,2.682191781,0.000186976107330039,"4.1.1.2",0.130422860828364,0.0496880510905544
3485,"kna",2004,48,13189.76129,2809.06221,1.71659784992,0.6296875,75812.48586,0.920091324,0.842105263,2038.673082,0.672444909665,0.3703125,17465.1445,0.54109589,0.157894737,13.18976129,1.461187214,3.45186659686225e-05,"4.2.4",0.106999418466236,0.0957352982953957
5855,"svk",2005,5391,13165.68858,1923.499279,0.895239988405,0.581242542,7431105.082,1.539730093,0.803833483,345.9084773,0.099544945105,0.418757458,595303.3166,1.109301906,0.196166517,13.16568858,2.649031999,0.00387687767160092,"4.1.1.3.1",0.112563002725488,0.0220833086401386
3831,"ltu",2007,3190,13099.06025,1607.078298,0.92380130374,0.588799786,6132446.15,2.080963628,0.832071123,301.3443331,0.08463833963,0.411200214,392381.0233,1.453282948,0.167928877,13.09906025,3.534246576,0.00229405300916471,"4.1.1.3.1",0.112563002725488,0.0220833086401386
850,"brb",1995,263,13013.19394,2065.04209,1.100393408265,0.643695212,431685.8415,1.49164019,0.844155844,960.539776,0.301388132515,0.356304788,65446.63941,0.825668004,0.155844156,13.01319394,2.317308194,0.000189133523953078,"4.1.2",0.158751348839569,0.0680318536576437
849,"brb",1994,262,12806.72806,1700.213852,0.8704252236,0.614091849,325896.7426,1.429049461,0.818181818,890.2484942,0.27314917423,0.385908151,64268.63314,0.898044547,0.181818182,12.80672806,2.327094008,0.000188414385078731,"4.1.2",0.158751348839569,0.0680318536576437
1946,"est",2003,1339,12760.7383,2827.081453,1.099838611185,0.627686438,2756346.222,1.871648235,0.854480923,756.4282462,0.22570826565,0.372313562,335519.975,1.110172179,0.145519077,12.7607383,2.981820414,0.000962926952749699,"4.1.2",0.158751348839569,0.0680318536576437
4150,"mlt",1993,388,12758.24007,1201.554341,0.59789640264,0.589496128,430239.6989,1.854610931,0.819078947,369.0880786,0.09994841793,0.410503872,50083.74156,1.291484254,0.180921053,12.75824007,3.146095185,0.000279025883246365,"4.1.1.4",0.0770901276596482,0.0318402313774101
3481,"kna",2000,46,12739.42057,2222.044341,1.52419308655,0.621405751,64976.56008,0.926742108,0.833333333,1535.812614,0.4795237724,0.378594249,12454.48044,0.564621799,0.166666667,12.73942057,1.491363907,3.30803882199299e-05,"4.2.2.2",0.0893096574721603,0.065785978495744
3484,"kna",2003,48,12730.62225,1565.187583,1.279026548625,0.54763585,54384.90969,0.885844749,0.80952381,2882.133991,0.743447126695,0.45236415,26112.3073,0.73173516,0.19047619,12.73062225,1.617579909,3.45186659686225e-05,"4.2.1.2",0.143970248187926,0.0487807977354802
2695,"hrv",2004,4400,12699.94496,3590.248694,1.595623197825,0.600593234,11666409.94,1.661706102,0.828674778,844.6788724,0.2322485948,0.399406766,1129262.661,1.105068493,0.171325222,12.69994496,2.766774595,0.00316421104712373,"4.4.2",0.12417989995006,0.108538837971849
5215,"pol",2010,38199,12548.0107,1941.136602,0.709823718705,0.592538704,53981140.9,1.99085467,0.812202594,321.5253547,0.088959768445,0.407461296,4652162.055,1.369018123,0.187797406,12.5480107,3.359872793,0.0274703858611544,"4.1.1.4",0.0770901276596482,0.0318402313774101
2149,"gab",1998,1167,12491.17523,1442.328887,1.16889000651,0.386828959,704280.2471,0.51629867,0.656346749,2794.700398,0.56468655644,0.613171041,539314.3387,0.818396309,0.343653251,12.49117523,1.334694979,0.000839235066362135,"4.2.1.2",0.143970248187926,0.0487807977354802
2148,"gab",1997,1137,12452.46493,1448.86288,0.89601728985,0.439971255,661309.8568,0.649124709,0.684971098,1735.952901,0.373615306335,0.560028745,350993.6671,0.826255105,0.315028902,12.45246493,1.475379814,0.000817660900131746,"4.1.2",0.158751348839569,0.0680318536576437
3875,"lva",2006,2197,12401.74344,2439.359279,0.91662985528,0.634864147,3669206.527,1.821998865,0.851239669,214.4240673,0.06758192905,0.365135853,155590.2644,1.047904677,0.148760331,12.40174344,2.869903542,0.00157994810693883,"4.1.1.3.1",0.112563002725488,0.0220833086401386
6169,"tto",2003,1284,12372.59366,2297.953705,1.00320753043,0.614509886,2103162.746,1.632740153,0.796116505,2260.500231,0.66905885321,0.385490114,879894.8788,1.024239321,0.203883495,12.37259366,2.656979474,0.000923374314660653,"4.2.1.2",0.143970248187926,0.0487807977354802
5854,"svk",2004,5388,12339.9537,1501.199462,0.71736105229,0.566979939,5866775.222,1.517868221,0.781110402,361.0839036,0.10020498957,0.433020061,625880.3639,1.159242762,0.218889598,12.3399537,2.677110983,0.00387472025497788,"4.1.1.4",0.0770901276596482,0.0318402313774101
4149,"mlt",1992,384,12338.29084,1033.182884,0.424080241375,0.58638194,279160.9853,1.714255137,0.817857143,527.0374948,0.141912546405,0.41361806,65894.07777,1.209189498,0.182142857,12.33829084,2.923444635,0.00027614932774898,"4.1.1.4",0.0770901276596482,0.0318402313774101
848,"brb",1993,262,12337.88831,1366.493261,0.724977691615,0.627789654,291659.5185,1.535501412,0.813793103,500.3056056,0.15958454956,0.372210346,38064.19422,0.910383771,0.186206897,12.33788831,2.445885183,0.000188414385078731,"4.1.1.4",0.0770901276596482,0.0318402313774101
847,"brb",1992,261,12238.30031,1097.810909,0.490165400325,0.620531919,205856.039,1.609090432,0.797202797,882.9974368,0.272010074565,0.379468081,69858.14903,0.983992022,0.202797203,12.23830031,2.593082454,0.000187695246204385,"4.1.1.2",0.130422860828364,0.0496880510905544
2694,"hrv",2003,4411,12191.05049,4124.034271,1.995700835895,0.598923615,14359805.65,1.631233249,0.841717791,614.4029442,0.167868273105,0.401076385,808867.5256,1.092374916,0.158282209,12.19105049,2.723608165,0.00317212157474154,"4.4.1",0.01,0.01
3550,"kwt",1991,2000,12174.00991,4148.519226,0.91585244908,0.332515872,1034260.879,0.564643836,0.565587734,481.7401124,0.08321559956,0.667484128,188641.7848,1.133452055,0.434412266,12.17400991,1.698095891,0.00143827774869261,"4.1.1.3.1",0.112563002725488,0.0220833086401386
5214,"pol",2009,38194,12112.75498,2706.49511,0.868843050435,0.588785896,65205933.02,1.964946083,0.811129628,295.5518368,0.080865407265,0.411214104,4238568.078,1.37233848,0.188870372,12.11275498,3.337284563,0.0274667901667827,"4.1.1.3.1",0.112563002725488,0.0220833086401386
3834,"ltu",2010,3068,12102.44009,1900.568442,1.026252576675,0.589831079,6104600.19,1.938865175,0.827442037,385.3949778,0.110925502755,0.410168921,458848.6612,1.348288118,0.172557963,12.10244009,3.287153293,0.00220631806649446,"4.1.1.3.1",0.112563002725488,0.0220833086401386
2142,"gab",1991,973,12087.8514,7052.398863,1.45819028255,0.393823919,677119.6465,0.47724169,0.669387755,1252.545715,0.250309608385,0.606176081,178906.221,0.734573202,0.330612245,12.0878514,1.211814892,0.000699722124738953,"4.4.2",0.12417989995006,0.108538837971849
2147,"gab",1996,1109,12074.01317,1762.701008,1.160942629005,0.369221188,641158.3978,0.497992762,0.657232704,1627.332298,0.31406777663,0.630778812,296325.0984,0.850772632,0.342767296,12.07401317,1.348765394,0.00079752501165005,"4.1.2",0.158751348839569,0.0680318536576437
2146,"gab",1995,1080,11964.47823,2041.812363,1.366012626655,0.356721325,653777.3857,0.443150685,0.641577061,1859.018781,0.349319483565,0.643278675,301486.6404,0.799137494,0.358422939,11.96447823,1.242288179,0.000776669984294007,"4.4.2",0.12417989995006,0.108538837971849
6394,"ury",2010,3372,11946.7843,6586.738412,3.5613227828,0.542491527,19569127.2,1.629568241,0.787584459,451.189068,0.10283286182,0.457508473,476538.7505,1.3742911,0.212415541,11.9467843,3.003859341,0.00242493628429573,"4.5",0.316760314993584,0.185154403808198
4148,"mlt",1991,380,11909.50056,1671.143895,0.59996940992,0.599981547,427556.2828,1.875342466,0.816901408,432.1234409,0.11916603001,0.400018453,56618.55602,1.250324441,0.183098592,11.90950056,3.125666907,0.000273272772251595,"4.1.1.4",0.0770901276596482,0.0318402313774101
1945,"est",2002,1348,11800.40332,3122.39456,1.194205144705,0.624165309,2945073.476,1.829478476,0.852650494,642.5701472,0.193054370295,0.375834691,286677.8063,1.101601561,0.147349506,11.80040332,2.931080037,0.000969399202618816,"4.1.2",0.158751348839569,0.0680318536576437
5213,"pol",2008,38190,11781.75646,2307.129081,0.64835580209,0.592710465,49070178.29,1.981776051,0.808351428,419.331656,0.11578238511,0.407289535,6021537.317,1.361805967,0.191648572,11.78175646,3.343582018,0.0274639136112853,"4.1.1.4",0.0770901276596482,0.0318402313774101
3833,"ltu",2009,3102,11776.67307,3236.531848,1.25160550278,0.598818519,7984248.681,2.056481457,0.8370319,274.6312376,0.080111699055,0.401181481,342379.8428,1.377750104,0.1629681,11.77667307,3.434231561,0.00223076878822223,"4.1.2",0.158751348839569,0.0680318536576437
3499,"kna",1999,45,11764.36562,1783.797242,0.964424941245,0.631415241,42910.30424,0.988736682,0.85,1254.224821,0.41395639953,0.368584759,10751.52512,0.57716895,0.15,11.76436562,1.565905632,3.23612493455836e-05,"4.1.2",0.158751348839569,0.0680318536576437
5853,"svk",2003,5387,11725.61355,1536.194214,0.723992717215,0.566467135,5847104.031,1.499200256,0.78819119,417.0340078,0.11308044779,0.433532865,698942.5021,1.147379155,0.21180881,11.72561355,2.646579411,0.00387400111610353,"4.1.1.4",0.0770901276596482,0.0318402313774101
3510,"kna",1997,44,11715.58339,998.4713436,0.63185383673,0.603015075,24927.93219,0.896637609,0.833333333,1451.910785,0.43802070718,0.396984925,11376.53782,0.590286426,0.166666667,11.71558339,1.486924035,3.16421104712373e-05,"4.1.2",0.158751348839569,0.0680318536576437
3878,"lva",2009,2112,11714.07749,3772.755791,1.22281093237,0.643302544,4811074.235,1.862896949,0.860082305,736.2509594,0.23003184833,0.356697456,501828.6571,1.032936384,0.139917695,11.71407749,2.895833333,0.00151882130261939,"4.1.2",0.158751348839569,0.0680318536576437
2177,"gab",1990,947,11704.29975,5856.400082,3.5954351718,0.54382787,2424997.892,0.712213045,0.795454545,3705.562915,0.995752625525,0.45617213,563350.4579,0.597416499,0.204545455,11.70429975,1.309629544,0.000681024514005949,"2.2.1",0.0698923810127734,0.0339788442802026
2145,"gab",1994,1053,11689.85044,1764.373082,1.001518145815,0.432701561,567545.2418,0.538162328,0.702422145,2347.632722,0.522517857875,0.567298439,388209.295,0.705564012,0.297577855,11.68985044,1.24372634,0.000757253234686657,"4.2.1.3",0.128574550511733,0.0298479789833584
3498,"kna",1998,44,11637.40423,1776.963886,0.93312955399,0.626477541,40648.65728,0.99003736,0.842105263,1629.785117,0.531552956915,0.373522459,13805.81378,0.590286426,0.157894737,11.63740423,1.580323786,3.16421104712373e-05,"4.2.1.3",0.128574550511733,0.0298479789833584
3830,"ltu",2006,3239,11613.33128,1661.285457,0.943890184325,0.602094228,6208056.253,2.030594594,0.843973941,330.0843838,0.096462217155,0.397905772,419282.9381,1.34195824,0.156026059,11.61333128,3.372552834,0.00232929081400767,"4.1.1.3.1",0.112563002725488,0.0220833086401386
2693,"hrv",2002,4426,11507.47751,4938.698576,2.395591877935,0.59627586,17036399.31,1.606769463,0.842500751,815.450739,0.22423626445,0.40372414,1079712.971,1.087905218,0.157499249,11.50747751,2.694674681,0.00318290865785674,"4.4.3",0.196026788405312,0.0297725300579863
2143,"gab",1992,999,11409.44306,11947.16353,1.698765089815,0.409982836,822667.7185,0.484758731,0.698113208,1302.543592,0.27113074029,0.590017164,188959.5554,0.697629136,0.301886792,11.40944306,1.182387867,0.000718419735471956,"4.4.2",0.12417989995006,0.108538837971849
2144,"gab",1993,1026,11374.3988,1228.519316,0.5602760001,0.579475222,556975.7443,0.968917728,0.811791383,583.1118714,0.168576221995,0.420524778,121615.0433,0.703142941,0.188208617,11.3743988,1.672060669,0.000737836485079307,"4.1.1.4",0.0770901276596482,0.0318402313774101
3879,"lva",2010,2091,11365.4561,2710.81559,1.03887107453,0.634457094,3940196.057,1.813853239,0.85356925,665.157965,0.206697058515,0.365542906,451675.5448,1.045052836,0.14643075,11.3654561,2.858906075,0.00150371938625812,"4.1.2",0.158751348839569,0.0680318536576437
4147,"mlt",1990,375,11357.70049,8537.462807,3.13280139699,0.587564867,2079665.147,1.770228311,0.813868613,2111.954601,0.569075118975,0.412435133,265173.4143,1.242593607,0.186131387,11.35770049,3.012821918,0.000269677077879864,"2.2.1",0.0698923810127734,0.0339788442802026
827,"bra",2010,195210,11315.18933,593.2161223,0.2271444494,0.668803183,91489789,2.063328779,0.839252792,529.1402879,0.186881020175,0.331196817,37275503.34,1.02177732,0.160747208,11.31518933,3.085106099,0.140383099661142,"4.6.1.1",0.0200448922358052,0.146500144243787
5212,"pol",2007,38189,11301.77509,1957.982335,0.59982190174,0.593777682,45218699.74,1.974046891,0.8109319,467.9533405,0.13018646187,0.406222318,6714311.48,1.350508663,0.1890681,11.30177509,3.324555554,0.027463194472411,"4.1.1.4",0.0770901276596482,0.0318402313774101
3497,"kna",1996,43,11214.64019,1119.685316,0.748802378225,0.605657238,29870.03459,0.927683976,0.833333333,1098.458938,0.333079180865,0.394342762,8650.933242,0.604014017,0.166666667,11.21464019,1.531697993,3.0922971596891e-05,"4.1.2",0.158751348839569,0.0680318536576437
5431,"rus",2008,143677,11125.65199,7912.617416,4.03227919125,0.581209745,1095276176,1.890539672,0.810733219,2027.281973,0.53257504488,0.418790255,104235952.6,1.362226974,0.189266781,11.12565199,3.252766646,0.103323716049454,"2.2.1",0.0698923810127734,0.0339788442802026
6393,"ury",2009,3360,11121.59504,6741.450839,4.0356629347,0.523042305,21177390.02,1.561774299,0.781932773,2596.212107,0.58777722148,0.476957695,2812634.781,1.424168297,0.218067227,11.12159504,2.985942596,0.00241630661780358,"2.2.1",0.0698923810127734,0.0339788442802026
5852,"svk",2002,5388,11120.83107,1903.690876,0.850523604075,0.555325967,6538056.502,1.426706735,0.789604731,473.6903351,0.12833995534,0.444674033,789983.4098,1.142427108,0.210395269,11.12083107,2.569133843,0.00387472025497788,"4.1.1.3.2",0.127621766841328,0.0409999938078272
1944,"est",2001,1357,11050.65816,2357.443347,1.04932232174,0.629078653,2672092.105,1.876560907,0.850719424,583.2617754,0.17954486802,0.370921347,269582.9299,1.106469751,0.149280576,11.05065816,2.983030658,0.000975871452487933,"4.1.2",0.158751348839569,0.0680318536576437
3874,"lva",2005,2228,10913.60623,2146.059765,0.841776085615,0.636050048,3376467.66,1.800324635,0.853130486,310.3393406,0.09896950691,0.363949952,227152.6433,1.030151742,0.146869514,10.91360623,2.830476377,0.00160224141204356,"4.1.1.3.2",0.127621766841328,0.0409999938078272
2150,"gab",1999,1196,10894.15621,1392.498735,0.70119247136,0.517327671,786334.5271,0.937646035,0.744725738,1650.903346,0.421562794765,0.482672329,441081.7296,0.874833921,0.255274262,10.89415621,1.812479956,0.000860090093718178,"4.1.2",0.158751348839569,0.0680318536576437
2692,"hrv",2001,4447,10881.49183,4486.457128,2.326863646675,0.610614073,16407384.94,1.58562799,0.850823673,904.87484,0.2587945776,0.389385927,1163689.316,1.011148042,0.149176327,10.88149183,2.596776032,0.00319801057421801,"4.4.3",0.196026788405312,0.0297725300579863
6168,"tto",2002,1278,10862.08322,2561.318199,1.2081452696,0.612071846,2546902.628,1.64953802,0.792079208,1861.96458,0.555774143755,0.387928154,742575.1626,1.045469162,0.207920792,10.86208322,2.695007182,0.000919059481414575,"4.2.1.2",0.143970248187926,0.0487807977354802
825,"bra",2008,191766,10725.47501,701.6130745,0.21718411843,0.667537446,84298605.32,2.024047573,0.831510372,595.3361695,0.20305546994,0.332462554,39253114.62,1.008063337,0.168489628,10.72547501,3.03211091,0.137906385377893,"4.6.1.1",0.0200448922358052,0.146500144243787
5433,"rus",2010,143618,10721.81121,9751.814587,4.8554110911,0.578583954,1315112039,1.885940004,0.809398559,1671.861778,0.441212496035,0.421416046,87042074.86,1.373638822,0.190601441,10.72181121,3.259578826,0.103281286855867,"2.2.1",0.0698923810127734,0.0339788442802026
6392,"ury",2008,3349,10703.89344,6573.108269,4.02287598825,0.528744103,21430687,1.590685422,0.779820436,3955.305087,0.915315976825,0.471255897,4345920.258,1.417736638,0.220179564,10.70389344,3.00842206,0.00240839609018577,"2.2.1",0.0698923810127734,0.0339788442802026
6274,"tur",2010,72138,10700.00265,1334.435754,0.55529732637,0.464989497,68400398.84,1.707532405,0.763254043,700.1003602,0.15226478554,0.535010503,21580012.51,1.964663239,0.236745957,10.70000265,3.672195644,0.0518772401175936,"4.6.2",0.0783216061329188,0.0791955257309731
3829,"ltu",2005,3287,10654.61397,1474.221026,0.9069514233,0.581567849,5825112.937,1.953982271,0.832785808,203.1000439,0.05822966837,0.418432151,269084.882,1.405870365,0.167214192,10.65461397,3.359852636,0.0023638094799763,"4.1.1.3.1",0.112563002725488,0.0220833086401386
6271,"tur",2007,69497,10653.06886,1413.626811,0.49983833577,0.438313964,56604117,1.62949263,0.749205534,595.7388135,0.1150811858,0.561686036,16700562.77,2.088145324,0.250794466,10.65306886,3.717637954,0.049977994350445,"4.6.1.2",0.01,0.247897465692537
5851,"svk",2001,5388,10639.62302,1628.81488,0.858812924165,0.541324376,6355286.225,1.373437675,0.781517942,713.9488767,0.18277824534,0.458675624,1146064.668,1.163742868,0.218482058,10.63962302,2.537180543,0.00387472025497788,"4.1.1.3.2",0.127621766841328,0.0409999938078272
826,"bra",2009,193491,10616.48223,739.7966383,0.255014641615,0.666687643,99259362.91,2.011618395,0.833889179,521.2357577,0.180404873355,0.333312357,35106185.34,1.005714258,0.166110821,10.61648223,3.017332653,0.13914689993614,"4.6.1.1",0.0200448922358052,0.146500144243787
6272,"tur",2008,70364,10610.74127,1268.924987,0.458805328135,0.448150701,53056612.69,1.643465331,0.757647688,830.7650655,0.16811535949,0.551849299,23939489.03,2.02375047,0.242352312,10.61074127,3.667215801,0.0506014877545032,"4.6.1.1",0.0200448922358052,0.146500144243787
3496,"kna",1995,43,10591.22319,1991.215818,1.07827699794,0.625592417,46794.26753,1.009238611,0.833333333,1131.146424,0.358406502395,0.374407583,9308.749702,0.604014017,0.166666667,10.59122319,1.613252628,3.0922971596891e-05,"4.1.2",0.158751348839569,0.0680318536576437
5430,"rus",2007,143652,10572.73592,7715.709711,4.1285648152,0.573965817,1100479245,1.85554321,0.808101235,2249.280811,0.579360428425,0.426034183,114627810,1.377302988,0.191898765,10.57273592,3.232846198,0.103305737577595,"2.2.1",0.0698923810127734,0.0339788442802026
