"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"7677921" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677922" 1.31986 1.11355 -0.158529 0.1896 -0.212767 0.483289 0.0946013 15.0418 4.58253 -198.73
"7677923" 1.29409 1.0401 -0.164615 0.185092 -0.356563 0.547664 0.099416 15.981 4.10072 -201.828
"7677924" 1.32796 1.07987 -0.199426 0.182236 -0.246142 0.495346 0.11115 13.2156 3.97175 -200.468
"7677925" 1.30183 1.05636 -0.223479 0.252278 -0.266092 0.517873 0.130537 12.2458 4.02545 -205.354
"7677926" 1.30072 1.13726 -0.186912 0.225483 -0.297623 0.512111 0.105464 14.1938 4.7405 -197.675
"7677927" 1.35515 0.998322 -0.147926 0.186577 -0.369128 0.567067 0.115329 11.9339 3.54073 -203.373
"7677928" 1.32572 0.996488 -0.187651 0.154769 -0.285712 0.53686 0.130342 12.0863 3.62736 -202.758
"7677929" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677930" 1.31986 1.11355 -0.158529 0.1896 -0.212767 0.483289 0.0946013 15.0418 4.58253 -198.73
"7677931" 1.28852 1.03755 -0.17356 0.177933 -0.360263 0.548556 0.0889533 15.9815 4.10641 -201.122
"7677932" 1.32796 1.07987 -0.199426 0.182236 -0.246142 0.495346 0.11115 13.2156 3.97175 -200.468
"7677933" 1.30183 1.05636 -0.223479 0.252278 -0.266092 0.517873 0.130537 12.2458 4.02545 -205.354
"7677934" 1.30072 1.13726 -0.186912 0.225483 -0.297623 0.512111 0.105464 14.1938 4.7405 -197.675
"7677935" 1.35515 0.998322 -0.147926 0.186577 -0.369128 0.567067 0.115329 11.9339 3.54073 -203.373
"7677936" 1.32575 1.00149 -0.179288 0.145415 -0.276761 0.534785 0.117605 12.093 3.63689 -201.334
"7677937" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677938" 1.31986 1.11355 -0.158529 0.1896 -0.212767 0.483289 0.0946013 15.0418 4.58253 -198.73
"7677939" 1.28852 1.03755 -0.17356 0.177933 -0.360263 0.548556 0.0889533 15.9815 4.10641 -201.122
"7677940" 1.32743 1.05656 -0.20202 0.176085 -0.247118 0.498919 0.101072 13.221 3.97079 -201.424
"7677941" 1.30183 1.05636 -0.223479 0.252278 -0.266092 0.517873 0.130537 12.2458 4.02545 -205.354
"7677942" 1.28998 1.13968 -0.177534 0.226707 -0.30104 0.503221 0.104072 14.1896 4.74114 -198.031
"7677943" 1.35515 0.998322 -0.147926 0.186577 -0.369128 0.567067 0.115329 11.9339 3.54073 -203.373
"7677944" 1.3448 1.00913 -0.179248 0.14421 -0.289963 0.542959 0.121974 12.0829 3.63203 -201.528
"7677945" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677946" 1.3231 1.12187 -0.164035 0.201983 -0.200733 0.49021 0.0954677 15.0463 4.57171 -199.645
"7677947" 1.2909 1.03773 -0.181679 0.171476 -0.346152 0.537908 0.0875852 15.9814 4.09996 -199.723
"7677948" 1.33635 1.06041 -0.192131 0.179168 -0.248494 0.504338 0.104338 13.2229 3.96398 -199.965
"7677949" 1.2965 1.05348 -0.227821 0.240768 -0.257263 0.518942 0.128924 12.2484 4.02753 -205.466
"7677950" 1.28998 1.13968 -0.177534 0.226707 -0.30104 0.503221 0.104072 14.1896 4.74114 -198.031
"7677951" 1.35126 0.985487 -0.154099 0.186391 -0.359502 0.578126 0.118372 11.9271 3.53499 -203.492
"7677952" 1.3448 1.00913 -0.179248 0.14421 -0.289963 0.542959 0.121974 12.0829 3.63203 -201.528
"7677953" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677954" 1.3231 1.12187 -0.164035 0.201983 -0.200733 0.49021 0.0954677 15.0463 4.57171 -199.645
"7677955" 1.2909 1.03773 -0.181679 0.171476 -0.346152 0.537908 0.0875852 15.9814 4.09996 -199.723
"7677956" 1.33635 1.06041 -0.192131 0.179168 -0.248494 0.504338 0.104338 13.2229 3.96398 -199.965
"7677957" 1.2965 1.05348 -0.227821 0.240768 -0.257263 0.518942 0.128924 12.2484 4.02753 -205.466
"7677958" 1.28998 1.13968 -0.177534 0.226707 -0.30104 0.503221 0.104072 14.1896 4.74114 -198.031
"7677959" 1.35126 0.985487 -0.154099 0.186391 -0.359502 0.578126 0.118372 11.9271 3.53499 -203.492
"7677960" 1.34792 1.01052 -0.181969 0.145408 -0.277577 0.535289 0.117369 12.082 3.64189 -201.296
"7677961" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677962" 1.3231 1.12187 -0.164035 0.201983 -0.200733 0.49021 0.0954677 15.0463 4.57171 -199.645
"7677963" 1.2909 1.03773 -0.181679 0.171476 -0.346152 0.537908 0.0875852 15.9814 4.09996 -199.723
"7677964" 1.33635 1.06041 -0.192131 0.179168 -0.248494 0.504338 0.104338 13.2229 3.96398 -199.965
"7677965" 1.36003 0.972037 -0.158672 0.15656 -0.293242 0.564363 0.120171 12.1096 3.29357 -201.755
"7677966" 1.28998 1.13968 -0.177534 0.226707 -0.30104 0.503221 0.104072 14.1896 4.74114 -198.031
"7677967" 1.35126 0.985487 -0.154099 0.186391 -0.359502 0.578126 0.118372 11.9271 3.53499 -203.492
"7677968" 1.34792 1.01052 -0.181969 0.145408 -0.277577 0.535289 0.117369 12.082 3.64189 -201.296
"7677969" 1.34649 1.02977 -0.159566 0.175071 -0.311814 0.540827 0.116881 12.0902 3.95745 -200.503
"7677970" 1.3231 1.12187 -0.164035 0.201983 -0.200733 0.49021 0.0954677 15.0463 4.57171 -199.645
"7677971" 1.28914 1.04013 -0.183188 0.167885 -0.341308 0.539134 0.0964534 15.9752 4.10202 -199.312
"7677972" 1.33635 1.06041 -0.192131 0.179168 -0.248494 0.504338 0.104338 13.2229 3.96398 -199.965
"7677973" 1.36003 0.972037 -0.158672 0.15656 -0.293242 0.564363 0.120171 12.1096 3.29357 -201.755
"7677974" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7677975" 1.35126 0.985487 -0.154099 0.186391 -0.359502 0.578126 0.118372 11.9271 3.53499 -203.492
"7677976" 1.33332 1.01121 -0.184563 0.147904 -0.277171 0.541554 0.114551 12.0764 3.64364 -200.926
"7677977" 1.34883 1.03577 -0.158973 0.177122 -0.315304 0.545181 0.119783 12.0893 3.96039 -201.045
"7677978" 1.30982 1.11855 -0.162857 0.201316 -0.196549 0.489814 0.0972371 15.0434 4.56785 -198.845
"7677979" 1.28914 1.04013 -0.183188 0.167885 -0.341308 0.539134 0.0964534 15.9752 4.10202 -199.312
"7677980" 1.33635 1.06041 -0.192131 0.179168 -0.248494 0.504338 0.104338 13.2229 3.96398 -199.965
"7677981" 1.36003 0.96412 -0.164172 0.150001 -0.28998 0.571584 0.118247 12.1187 3.29507 -202.338
"7677982" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7677983" 1.33184 0.991883 -0.157042 0.187429 -0.365972 0.577256 0.131939 11.9281 3.53125 -203.893
"7677984" 1.32168 1.01642 -0.185863 0.154917 -0.272338 0.537982 0.114098 12.0893 3.63853 -201.127
"7677985" 1.34883 1.03577 -0.158973 0.177122 -0.315304 0.545181 0.119783 12.0893 3.96039 -201.045
"7677986" 1.30982 1.11855 -0.162857 0.201316 -0.196549 0.489814 0.0972371 15.0434 4.56785 -198.845
"7677987" 1.28914 1.04013 -0.183188 0.167885 -0.341308 0.539134 0.0964534 15.9752 4.10202 -199.312
"7677988" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7677989" 1.35552 0.967518 -0.168225 0.149492 -0.283464 0.574923 0.118054 12.12 3.31311 -202.432
"7677990" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7677991" 1.33616 0.986248 -0.149275 0.184223 -0.371403 0.579551 0.124695 11.9314 3.53116 -203.996
"7677992" 1.33359 1.03193 -0.183901 0.173834 -0.272007 0.528602 0.117388 12.0788 3.61501 -200.013
"7677993" 1.35351 1.0341 -0.158565 0.179182 -0.316565 0.545442 0.120909 12.0974 3.96154 -201.647
"7677994" 1.30793 1.11958 -0.173114 0.203551 -0.201814 0.488967 0.0916601 15.0287 4.5777 -199.182
"7677995" 1.28914 1.04013 -0.183188 0.167885 -0.341308 0.539134 0.0964534 15.9752 4.10202 -199.312
"7677996" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7677997" 1.35552 0.967518 -0.168225 0.149492 -0.283464 0.574923 0.118054 12.12 3.31311 -202.432
"7677998" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7677999" 1.33616 0.986248 -0.149275 0.184223 -0.371403 0.579551 0.124695 11.9314 3.53116 -203.996
"7678000" 1.35116 1.03059 -0.175767 0.189332 -0.274221 0.521584 0.121078 12.0851 3.61162 -200.183
"7678001" 1.35351 1.0341 -0.158565 0.179182 -0.316565 0.545442 0.120909 12.0974 3.96154 -201.647
"7678002" 1.30793 1.11958 -0.173114 0.203551 -0.201814 0.488967 0.0916601 15.0287 4.5777 -199.182
"7678003" 1.28914 1.04013 -0.183188 0.167885 -0.341308 0.539134 0.0964534 15.9752 4.10202 -199.312
"7678004" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678005" 1.35552 0.967518 -0.168225 0.149492 -0.283464 0.574923 0.118054 12.12 3.31311 -202.432
"7678006" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7678007" 1.33616 0.986248 -0.149275 0.184223 -0.371403 0.579551 0.124695 11.9314 3.53116 -203.996
"7678008" 1.34544 1.03231 -0.164689 0.190278 -0.279772 0.530282 0.126473 12.0811 3.61 -200.174
"7678009" 1.34538 1.03433 -0.157557 0.17807 -0.299477 0.547253 0.113061 12.0863 3.97301 -201.385
"7678010" 1.30793 1.11958 -0.173114 0.203551 -0.201814 0.488967 0.0916601 15.0287 4.5777 -199.182
"7678011" 1.28517 1.03604 -0.179505 0.172589 -0.341446 0.529538 0.0963745 15.9661 4.097 -199.406
"7678012" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678013" 1.35552 0.967518 -0.168225 0.149492 -0.283464 0.574923 0.118054 12.12 3.31311 -202.432
"7678014" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7678015" 1.33616 0.986248 -0.149275 0.184223 -0.371403 0.579551 0.124695 11.9314 3.53116 -203.996
"7678016" 1.34544 1.03231 -0.164689 0.190278 -0.279772 0.530282 0.126473 12.0811 3.61 -200.174
"7678017" 1.34497 1.03554 -0.157226 0.184505 -0.303507 0.535311 0.110649 12.1098 3.97826 -200.633
"7678018" 1.31214 1.12976 -0.176207 0.198355 -0.206796 0.48383 0.095148 15.0341 4.58173 -197.884
"7678019" 1.28517 1.03604 -0.179505 0.172589 -0.341446 0.529538 0.0963745 15.9661 4.097 -199.406
"7678020" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678021" 1.35552 0.967518 -0.168225 0.149492 -0.283464 0.574923 0.118054 12.12 3.31311 -202.432
"7678022" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7678023" 1.33616 0.986248 -0.149275 0.184223 -0.371403 0.579551 0.124695 11.9314 3.53116 -203.996
"7678024" 1.34544 1.03231 -0.164689 0.190278 -0.279772 0.530282 0.126473 12.0811 3.61 -200.174
"7678025" 1.34284 1.04472 -0.142878 0.17257 -0.284237 0.534739 0.104559 12.1087 3.98246 -201.907
"7678026" 1.31214 1.12976 -0.176207 0.198355 -0.206796 0.48383 0.095148 15.0341 4.58173 -197.884
"7678027" 1.28651 1.04381 -0.186238 0.174088 -0.342129 0.528736 0.097712 15.9615 4.09024 -198.844
"7678028" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678029" 1.35614 0.96826 -0.17433 0.143582 -0.28624 0.576836 0.116961 12.1226 3.31274 -203.079
"7678030" 1.30396 1.14261 -0.178064 0.221353 -0.304299 0.507362 0.101815 14.2013 4.74643 -197.937
"7678031" 1.33808 0.990603 -0.159342 0.183134 -0.363672 0.568003 0.117144 11.9305 3.52143 -202.737
"7678032" 1.34248 1.01813 -0.167783 0.200711 -0.275491 0.527606 0.128258 12.0853 3.60997 -200.29
"7678033" 1.35172 1.04975 -0.140121 0.175252 -0.283018 0.529933 0.10491 12.1039 3.97978 -201.867
"7678034" 1.31214 1.12976 -0.176207 0.198355 -0.206796 0.48383 0.095148 15.0341 4.58173 -197.884
"7678035" 1.28651 1.04381 -0.186238 0.174088 -0.342129 0.528736 0.097712 15.9615 4.09024 -198.844
"7678036" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678037" 1.3566 0.967092 -0.178881 0.160557 -0.295039 0.571173 0.130765 12.1196 3.31941 -203.249
"7678038" 1.30578 1.13745 -0.183772 0.221069 -0.305828 0.503746 0.0998496 14.206 4.73813 -197.334
"7678039" 1.33689 0.994892 -0.172228 0.185404 -0.365224 0.569556 0.117615 11.9414 3.49586 -202.5
"7678040" 1.33492 1.02752 -0.156705 0.196776 -0.258916 0.53004 0.121693 12.0841 3.61845 -200.276
"7678041" 1.34811 1.05309 -0.133365 0.170008 -0.280424 0.527591 0.107395 12.1228 3.97442 -201.066
"7678042" 1.30324 1.14285 -0.178237 0.193155 -0.204982 0.495094 0.104142 15.0292 4.5972 -199.37
"7678043" 1.27511 1.04218 -0.185994 0.179582 -0.350935 0.526858 0.0968191 15.9557 4.09641 -199.652
"7678044" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678045" 1.35002 0.972388 -0.185829 0.178233 -0.285887 0.565373 0.132282 12.1058 3.31364 -201.756
"7678046" 1.30578 1.13745 -0.183772 0.221069 -0.305828 0.503746 0.0998496 14.206 4.73813 -197.334
"7678047" 1.33689 0.994892 -0.172228 0.185404 -0.365224 0.569556 0.117615 11.9414 3.49586 -202.5
"7678048" 1.35323 1.03627 -0.153872 0.186309 -0.259498 0.533191 0.120162 12.0915 3.62109 -201.216
"7678049" 1.34804 1.05002 -0.132028 0.167703 -0.291505 0.515279 0.123076 12.1164 3.96766 -200.881
"7678050" 1.30324 1.14285 -0.178237 0.193155 -0.204982 0.495094 0.104142 15.0292 4.5972 -199.37
"7678051" 1.27511 1.04218 -0.185994 0.179582 -0.350935 0.526858 0.0968191 15.9557 4.09641 -199.652
"7678052" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678053" 1.35002 0.972388 -0.185829 0.178233 -0.285887 0.565373 0.132282 12.1058 3.31364 -201.756
"7678054" 1.31126 1.14031 -0.182192 0.218812 -0.30131 0.50079 0.0913841 14.2053 4.73382 -200.43
"7678055" 1.33689 0.994892 -0.172228 0.185404 -0.365224 0.569556 0.117615 11.9414 3.49586 -202.5
"7678056" 1.35323 1.03627 -0.153872 0.186309 -0.259498 0.533191 0.120162 12.0915 3.62109 -201.216
"7678057" 1.34804 1.05002 -0.132028 0.167703 -0.291505 0.515279 0.123076 12.1164 3.96766 -200.881
"7678058" 1.30324 1.14285 -0.178237 0.193155 -0.204982 0.495094 0.104142 15.0292 4.5972 -199.37
"7678059" 1.26635 1.04797 -0.184501 0.178026 -0.35356 0.517282 0.0979786 15.9386 4.08996 -201.371
"7678060" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678061" 1.35002 0.972388 -0.185829 0.178233 -0.285887 0.565373 0.132282 12.1058 3.31364 -201.756
"7678062" 1.31126 1.14031 -0.182192 0.218812 -0.30131 0.50079 0.0913841 14.2053 4.73382 -200.43
"7678063" 1.33689 0.994892 -0.172228 0.185404 -0.365224 0.569556 0.117615 11.9414 3.49586 -202.5
"7678064" 1.34968 1.0292 -0.148509 0.193774 -0.259236 0.53523 0.116397 12.0787 3.63361 -201.106
"7678065" 1.34618 1.04252 -0.119713 0.171357 -0.279357 0.523038 0.121003 12.1227 3.95562 -200.875
"7678066" 1.29844 1.14318 -0.172144 0.175664 -0.203439 0.484507 0.105044 15.0279 4.58679 -199.293
"7678067" 1.26635 1.04797 -0.184501 0.178026 -0.35356 0.517282 0.0979786 15.9386 4.08996 -201.371
"7678068" 1.33706 1.05779 -0.192619 0.181795 -0.252488 0.511884 0.101258 13.2127 3.96114 -200.227
"7678069" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678070" 1.30621 1.14041 -0.177165 0.222182 -0.308509 0.499353 0.0934734 14.2168 4.74992 -199.746
"7678071" 1.35229 0.98949 -0.177645 0.190202 -0.368091 0.560169 0.120622 11.9465 3.49693 -202.282
"7678072" 1.34968 1.0292 -0.148509 0.193774 -0.259236 0.53523 0.116397 12.0787 3.63361 -201.106
"7678073" 1.34618 1.04252 -0.119713 0.171357 -0.279357 0.523038 0.121003 12.1227 3.95562 -200.875
"7678074" 1.29764 1.13708 -0.182896 0.178924 -0.210633 0.485976 0.102207 15.0302 4.57929 -197.799
"7678075" 1.26635 1.04797 -0.184501 0.178026 -0.35356 0.517282 0.0979786 15.9386 4.08996 -201.371
"7678076" 1.33252 1.04817 -0.180847 0.175107 -0.243956 0.503075 0.104447 13.227 3.95577 -199.685
"7678077" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678078" 1.30971 1.13697 -0.187408 0.227951 -0.305425 0.518268 0.0983516 14.2204 4.74082 -200.167
"7678079" 1.35304 0.998762 -0.180176 0.193151 -0.354325 0.554105 0.122056 11.9466 3.50478 -201.29
"7678080" 1.34094 1.03333 -0.150977 0.186079 -0.255512 0.529481 0.114252 12.0842 3.62987 -200.88
"7678081" 1.34618 1.04252 -0.119713 0.171357 -0.279357 0.523038 0.121003 12.1227 3.95562 -200.875
"7678082" 1.29764 1.13708 -0.182896 0.178924 -0.210633 0.485976 0.102207 15.0302 4.57929 -197.799
"7678083" 1.26635 1.04797 -0.184501 0.178026 -0.35356 0.517282 0.0979786 15.9386 4.08996 -201.371
"7678084" 1.34137 1.05604 -0.167503 0.16786 -0.248732 0.497544 0.114473 13.2339 3.96126 -201.498
"7678085" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678086" 1.29915 1.12725 -0.180178 0.228867 -0.305231 0.514559 0.101436 14.219 4.73233 -198.321
"7678087" 1.35304 0.998762 -0.180176 0.193151 -0.354325 0.554105 0.122056 11.9466 3.50478 -201.29
"7678088" 1.35374 1.01181 -0.154279 0.172731 -0.252836 0.539273 0.120934 12.0973 3.63776 -200.227
"7678089" 1.33838 1.04448 -0.115922 0.165756 -0.274854 0.525017 0.128114 12.111 3.95386 -202.223
"7678090" 1.29883 1.12735 -0.180739 0.170405 -0.192155 0.480285 0.0897857 15.0401 4.58758 -197.516
"7678091" 1.26635 1.04797 -0.184501 0.178026 -0.35356 0.517282 0.0979786 15.9386 4.08996 -201.371
"7678092" 1.34137 1.05604 -0.167503 0.16786 -0.248732 0.497544 0.114473 13.2339 3.96126 -201.498
"7678093" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678094" 1.29915 1.12725 -0.180178 0.228867 -0.305231 0.514559 0.101436 14.219 4.73233 -198.321
"7678095" 1.35304 0.998762 -0.180176 0.193151 -0.354325 0.554105 0.122056 11.9466 3.50478 -201.29
"7678096" 1.34604 1.00331 -0.148637 0.167524 -0.252087 0.527761 0.114085 12.0957 3.64971 -201.051
"7678097" 1.33838 1.04448 -0.115922 0.165756 -0.274854 0.525017 0.128114 12.111 3.95386 -202.223
"7678098" 1.29904 1.1253 -0.190807 0.184579 -0.188692 0.479574 0.0863953 15.0456 4.58177 -199.976
"7678099" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678100" 1.34285 1.0489 -0.160497 0.163967 -0.245043 0.496556 0.108422 13.2286 3.95392 -201.215
"7678101" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678102" 1.2926 1.11981 -0.181249 0.228032 -0.298277 0.491548 0.105326 14.218 4.71595 -197.462
"7678103" 1.35304 0.998762 -0.180176 0.193151 -0.354325 0.554105 0.122056 11.9466 3.50478 -201.29
"7678104" 1.35179 1.01061 -0.143542 0.168826 -0.251171 0.529445 0.107268 12.1069 3.64358 -201.664
"7678105" 1.33838 1.04448 -0.115922 0.165756 -0.274854 0.525017 0.128114 12.111 3.95386 -202.223
"7678106" 1.29173 1.13033 -0.184381 0.177874 -0.17253 0.474636 0.0822913 15.0422 4.58076 -202.254
"7678107" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678108" 1.35207 1.06538 -0.154602 0.16228 -0.256684 0.504826 0.108009 13.2313 3.95927 -201.524
"7678109" 1.35399 0.972473 -0.194482 0.170578 -0.284269 0.548849 0.121444 12.1017 3.31758 -201.507
"7678110" 1.29488 1.12771 -0.189307 0.232531 -0.298868 0.495 0.102675 14.2253 4.69591 -197.5
"7678111" 1.35304 0.998762 -0.180176 0.193151 -0.354325 0.554105 0.122056 11.9466 3.50478 -201.29
"7678112" 1.35179 1.01061 -0.143542 0.168826 -0.251171 0.529445 0.107268 12.1069 3.64358 -201.664
"7678113" 1.33838 1.04448 -0.115922 0.165756 -0.274854 0.525017 0.128114 12.111 3.95386 -202.223
"7678114" 1.27825 1.13162 -0.192104 0.171319 -0.176941 0.476645 0.0820249 15.0442 4.5821 -202.609
"7678115" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678116" 1.35207 1.06538 -0.154602 0.16228 -0.256684 0.504826 0.108009 13.2313 3.95927 -201.524
"7678117" 1.36431 0.990421 -0.188356 0.160767 -0.277092 0.553449 0.117011 12.1009 3.31227 -201.648
"7678118" 1.28842 1.12855 -0.183308 0.216941 -0.306038 0.49776 0.10147 14.2381 4.69537 -196.888
"7678119" 1.34656 1.00688 -0.169646 0.189019 -0.343383 0.553153 0.119216 11.9587 3.5095 -200.85
"7678120" 1.3517 1.00857 -0.158634 0.175213 -0.246738 0.534788 0.110679 12.1068 3.64286 -200.833
"7678121" 1.33289 1.04446 -0.123997 0.171611 -0.27954 0.539108 0.12878 12.1094 3.94 -202.642
"7678122" 1.26765 1.12918 -0.199231 0.159434 -0.186388 0.4848 0.098193 15.0573 4.58189 -197.364
"7678123" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678124" 1.35207 1.06538 -0.154602 0.16228 -0.256684 0.504826 0.108009 13.2313 3.95927 -201.524
"7678125" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678126" 1.28842 1.12855 -0.183308 0.216941 -0.306038 0.49776 0.10147 14.2381 4.69537 -196.888
"7678127" 1.34667 0.999734 -0.165648 0.184542 -0.324468 0.546091 0.121754 11.9498 3.50383 -200.533
"7678128" 1.3401 1.02041 -0.151019 0.174461 -0.254246 0.533525 0.121984 12.1097 3.63616 -199.499
"7678129" 1.33289 1.04446 -0.123997 0.171611 -0.27954 0.539108 0.12878 12.1094 3.94 -202.642
"7678130" 1.27237 1.13111 -0.209926 0.157193 -0.177329 0.473366 0.0962883 15.0553 4.59233 -198.962
"7678131" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678132" 1.35207 1.06538 -0.154602 0.16228 -0.256684 0.504826 0.108009 13.2313 3.95927 -201.524
"7678133" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678134" 1.29587 1.12795 -0.180895 0.224987 -0.305143 0.500616 0.100152 14.2488 4.70875 -197.357
"7678135" 1.34667 0.999734 -0.165648 0.184542 -0.324468 0.546091 0.121754 11.9498 3.50383 -200.533
"7678136" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678137" 1.33289 1.04446 -0.123997 0.171611 -0.27954 0.539108 0.12878 12.1094 3.94 -202.642
"7678138" 1.27237 1.13111 -0.209926 0.157193 -0.177329 0.473366 0.0962883 15.0553 4.59233 -198.962
"7678139" 1.27338 1.04983 -0.186575 0.174783 -0.370821 0.511374 0.0932338 15.9452 4.10349 -202.2
"7678140" 1.35207 1.06538 -0.154602 0.16228 -0.256684 0.504826 0.108009 13.2313 3.95927 -201.524
"7678141" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678142" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678143" 1.34667 0.999734 -0.165648 0.184542 -0.324468 0.546091 0.121754 11.9498 3.50383 -200.533
"7678144" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678145" 1.33078 1.03746 -0.124791 0.183569 -0.274473 0.542044 0.124001 12.1071 3.91821 -202.161
"7678146" 1.27237 1.13111 -0.209926 0.157193 -0.177329 0.473366 0.0962883 15.0553 4.59233 -198.962
"7678147" 1.29489 1.05067 -0.202782 0.187945 -0.367152 0.50549 0.0962648 15.9275 4.10801 -202.007
"7678148" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678149" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678150" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678151" 1.34667 0.999734 -0.165648 0.184542 -0.324468 0.546091 0.121754 11.9498 3.50383 -200.533
"7678152" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678153" 1.3308 1.04536 -0.119545 0.176839 -0.271303 0.537972 0.117685 12.1058 3.92136 -202.15
"7678154" 1.27237 1.13111 -0.209926 0.157193 -0.177329 0.473366 0.0962883 15.0553 4.59233 -198.962
"7678155" 1.29489 1.05067 -0.202782 0.187945 -0.367152 0.50549 0.0962648 15.9275 4.10801 -202.007
"7678156" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678157" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678158" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678159" 1.33874 0.994885 -0.176643 0.175479 -0.321777 0.555647 0.124151 11.9468 3.48993 -200.377
"7678160" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
