countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rkna,rtfpna,rwtfpna,labsh,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k
ALB,Albania,Lek,1977,10585.76953,10371.84668,2.508026,0.851307034,,2.291056395,6278.446777,10500.25586,10530.2041,10512.69434,27241.79688,,,8917.521484,6387.937988,9247.238281,35765.88672,,,,0.035152525,5,0.295184761,0.271617949,0.272070348,Extrapolated,Extrapolated,Market,Regular,,,0.413975865,0.40159151,0.183249429,0.010131611,-0.009044441,9.60024E-05,0.367973987,0.236570674,0.130747734,0.785443366,0.797190249,0.352661461
ALB,Albania,Lek,1978,11030.95996,10879.96094,2.562121,0.87582022,,2.325381279,6487.914551,10958.56348,10993.12305,11048.25488,29877.35742,,,9301.125,6629.621582,9634.477539,38036.85938,,,,0.035220191,5,0.293639719,0.267863721,0.266527027,Extrapolated,Extrapolated,Market,Regular,,,0.405086935,0.404647529,0.182147384,0.007646633,-0.009859434,0.010331005,0.368183021,0.23045699,0.127858988,0.793104351,0.809394717,0.336101741
ALB,Albania,Lek,1979,11445.25,11132.68652,2.61653,0.900240541,,2.360220432,6692.067383,11442.02246,11393.44531,11293.14844,32455.78906,,,9669.458984,6842.23584,10053.17578,40406.40234,,,,0.035206988,6.167123288,0.236323819,0.215716958,0.2176328,Extrapolated,Extrapolated,Market,Regular,,,0.409532785,0.420605004,0.183044866,0.02452103,-0.018224221,-0.019479446,0.295717391,0.186684611,0.103440445,0.598910213,0.624137461,0.265950084
ALB,Albania,Lek,1980,11895.23633,11496.95703,2.6713,0.924907088,,2.395581484,7194.717773,11814.10645,11929.24707,11739.98242,34741.15234,,,9981.908203,7272.994629,10333.40332,42834.52344,,,,0.035219442,7,0.201536745,0.186012506,0.189011276,Extrapolated,Extrapolated,Market,Regular,,,0.421010584,0.393474877,0.191828325,0.038442921,-0.03218865,-0.01256802,0.253044944,0.161833428,0.088490364,0.53132236,0.504082918,0.229705423
ALB,Albania,Lek,1981,12483.83301,12079.61426,2.725029,0.951494277,,2.445611954,7294.342285,12491.16602,12541.87012,12347.25098,37339.05469,,,10555.42676,7410.969238,10894.41992,45231.08594,,,,0.035232238,7,0.202642381,0.183009341,0.185893953,Extrapolated,Extrapolated,Market,Regular,,,0.410011381,0.420889139,0.180755094,0.03620512,-0.029167779,-0.018692991,0.253290329,0.155452097,0.087756358,0.525061071,0.506841898,0.216718107
ALB,Albania,Lek,1982,12787.53125,12590.85059,2.777592,0.977161765,,2.496687412,7458.328125,13262.11914,12919.92871,12946.37305,39801.25781,,,10866.66992,7521.15332,11418.7168,47943.00391,,,,0.035031702,7,0.200504541,0.182862401,0.182488889,Extrapolated,Extrapolated,Market,Regular,,,0.396857977,0.448294759,0.17923604,0.040067673,-0.037630673,-0.026825784,0.251577225,0.160190863,0.08742122,0.478916794,0.508281589,0.225041404
ALB,Albania,Lek,1983,13041.78516,12654.1543,2.831682,1.00067246,,2.548829556,7843.361328,13268.66895,13088.60645,12932.25391,40352.44922,,,10986.74023,7931.936523,11592.67969,50831.42578,,,,0.034966707,7,0.200096428,0.182481438,0.184687659,Extrapolated,Extrapolated,Market,Regular,,,0.421717823,0.419517547,0.184778258,0.035551041,-0.027225774,-0.034338888,0.249342965,0.15701546,0.087701492,0.463505447,0.465621591,0.225742772
ALB,Albania,Lek,1984,12702.02539,12262.53516,2.891004,1.024635792,,2.58823657,8069.081543,12766.37793,12676.49805,12464.59961,41729.13281,,,10849.22949,8214.75,11302.7041,53751.48047,,,,0.034861363,7,0.201580748,0.185990766,0.189152613,Extrapolated,Benchmark,Market,Regular,,,0.449390262,0.376850963,0.197969586,0.042894278,-0.027348358,-0.039756734,0.250776021,0.159210121,0.089907641,0.408790618,0.415229321,0.234110937
ALB,Albania,Lek,1985,12843.93848,12480.78418,2.95739,1.053973913,,2.624506235,8194.416016,13144.42676,12941.74609,12798.26953,43015.42578,,,11042.41504,8260.995117,11500.91309,56010.125,,,,0.035051491,7,0.199595854,0.186075598,0.188161626,Extrapolated,Benchmark,Market,Regular,,,0.443213135,0.386771888,0.197062165,0.035795886,-0.026041746,-0.036801346,0.24885076,0.163693723,0.088816472,0.40276745,0.400879949,0.246466577
ALB,Albania,Lek,1986,13608.82031,13042.00879,3.033393,1.090107799,,2.648263454,8616.634766,13721.35645,13698.53027,13317.24609,45231.49219,,,11660.20508,8633.195313,12024.71094,58482.48438,,,,0.034524802,7,0.198237821,0.181291968,0.186482504,Extrapolated,Benchmark,Market,Regular,,,0.448009849,0.383316576,0.199018389,0.040172584,-0.018731834,-0.05178557,0.247702546,0.152687783,0.08688791,0.446409881,0.458420694,0.224373028
ALB,Albania,Lek,1987,13507.03711,12967.79199,3.116009,1.128141642,,2.672235727,8969.550781,13598.58398,13584.42676,13211.0459,47153.875,,,11568.30762,8986.236328,12036.50391,61068.25391,,,,0.033969074,7,0.198258057,0.181373924,0.186500058,Extrapolated,Benchmark,Market,Regular,,,0.471179754,0.35039115,0.207763523,0.033322409,-0.015925791,-0.046731021,0.247513162,0.148657999,0.086554115,0.48982805,0.489851683,0.21843037
ALB,Albania,Lek,1988,13169.48828,12682.73242,3.194854,1.163504839,,2.696424961,8893.526367,13442.46777,13178.16895,12853.74414,49094.76953,,,11403.9668,8932.750977,11994.74902,63407.09766,,,,0.033665702,6.670000076,0.208564356,0.193428025,0.198310077,Extrapolated,Benchmark,Market,Regular,,,0.484657913,0.353900105,0.207243666,0.034301057,-0.019780632,-0.060322136,0.259049571,0.163835335,0.090500148,0.534510314,0.523190916,0.234513894
ALB,Albania,Lek,1989,14555.15039,14138.16113,3.255859,1.195692182,,2.720833063,9355.611328,14637.46875,14415.24707,14179.27246,51142.60156,,,12526.18457,9408.975586,13153.81641,66093.03125,,,,0.033218451,6.130000114,0.22732386,0.211339459,0.214856625,Extrapolated,Benchmark,Market,Regular,,,0.467616946,0.372505516,0.192192003,0.03284521,-0.024911989,-0.04024769,0.280282056,0.18302673,0.098472774,0.560610116,0.524969459,0.252823532
ALB,Albania,Lek,1990,14904.61426,14702.68457,3.289483,1.209110975,,2.745462179,10652.36621,15600.93164,14531.77148,14505.60645,55998.71484,,,11277.18848,10728.4873,14479.12305,68706.61719,,,,0.033118654,7.567460286,0.172953293,0.152889103,0.153164878,Extrapolated,Benchmark,Estimated,Regular,,,0.546568513,0.341148496,0.187793478,0.027464226,-0.026741087,-0.076233663,0.203793001,0.10969856,0.083195066,0.550310552,0.549958527,0.192672864
ALB,Albania,Lek,1991,8359.611328,8886.515625,3.291695,1.178623438,,2.760858059,9255.701172,9778.918945,8124.236816,8787.947266,53250.17969,,,8119.334473,8990.037109,9109.760742,66863.40625,,,,0.035371073,9.903964005,0.202264309,0.203872278,0.188474774,Extrapolated,Benchmark,Estimated,Regular,,,0.72151655,0.059538081,0.33171013,0.049077131,-0.100296855,-0.061545003,0.237575928,0.232317026,0.125456519,0.597966433,0.559677422,0.292266726
ALB,Albania,Lek,1992,6272.796875,7570.749023,3.266983,1.160966039,,2.776340246,10301.66309,10685.35352,6036.180176,7240.238281,50922.55859,,,7534.785645,10528.7002,10439.34961,65005.28516,,,,0.034243762,32.21794106,0.262455314,0.260688752,0.217335939,Extrapolated,Benchmark,Estimated,Regular,,,1.067844152,0.052994128,0.354990721,0.057285339,-0.282270551,-0.250843793,0.309651062,0.213258603,0.120486208,0.530938685,0.507646561,0.283589453
ALB,Albania,Lek,1993,8020.223145,9219.274414,3.224901,1.163659692,,2.791908979,10039.96484,11268.25488,7672.263184,8903.305664,50459.15625,,,8258.138672,10423.68848,11015.36035,64102.01563,,,,0.032653794,71.11202086,0.234653875,0.229721874,0.197958708,Extrapolated,Benchmark,Estimated,Regular,,,0.867638886,0.137958929,0.260028183,0.035843529,-0.180113524,-0.121355988,0.272742861,0.189408171,0.107561919,0.52973932,0.487179071,0.248359606
ALB,Albania,Lek,1994,10151.36035,11095.08203,3.179442,1.161000013,,2.807565212,10366.11523,12325.67285,9659.72168,10737.29102,50864.01563,,,8943.582031,10462.64941,11704.42285,64051.91406,,,,0.031587195,94.62333333,0.206220284,0.201735154,0.181489483,Extrapolated,Benchmark,Market,Regular,,,0.706395268,0.182500198,0.259035885,0.026632883,-0.104341678,-0.070222527,0.246251984,0.178008661,0.097053155,0.54352802,0.496634543,0.222620592
ALB,Albania,Lek,1995,11071.66895,12105.40527,3.141102,1.138000011,,2.823309422,11008.02246,13116.64258,10490.23633,11694.9082,51716.28906,,,10133.06543,11010.90039,12429.125,64248.55469,,,,0.031206012,92.6975,0.234285772,0.236310765,0.211968824,Extrapolated,Benchmark,Market,Regular,,,0.685003936,0.180302367,0.256262362,0.031715456,-0.122821689,-0.030462442,0.279706054,0.246882223,0.112874734,0.580268443,0.529355407,0.29375419
ALB,Albania,Lek,1996,12948.54004,14037.83594,3.112597,1.116000056,,2.841259956,12786.61035,14728.01367,12189.16992,13526.3584,76234.64844,,,11055.35059,13123.39258,14354.41602,64364.25391,,,,0.030878128,104.4989167,0.27663967,0.271954358,0.245069489,Extrapolated,Benchmark,Market,Regular,0.13615909,,0.724801123,0.143527403,0.220509455,0.026366921,-0.126334116,0.011129155,0.3297128,0.241095518,0.102191533,0.592012703,0.54919219,0.281496137
ALB,Albania,Lek,1997,11611.37793,12604.06055,3.091902,1.106999993,,2.859324455,12289.13281,13578.47949,10911.28711,12148.72363,62904.34375,,,9857.1875,12253.61719,12866.27051,63841.83984,,,,0.030593131,148.9329167,0.203332677,0.213038251,0.191338763,Extrapolated,Benchmark,Market,Regular,,,0.759915173,0.10613025,0.251642346,0.019874586,-0.104493707,-0.033068623,0.24508833,0.305544933,0.077237998,0.570223749,0.495504946,0.337880075
ALB,Albania,Lek,1998,11616.97754,12517.88184,3.079037,1.085000038,,2.87750411,11794.7168,13469.92285,10881.0332,12074.45117,60185.52734,,,10745.20117,11430.65332,12685.09473,63509.39453,,,,0.03012877,150.6333333,0.23591879,0.249662891,0.224986613,Extrapolated,Benchmark,Market,Regular,,,0.721019566,0.13873972,0.255812973,0.032447122,-0.143326983,-0.004692392,0.287604356,0.346431647,0.090240855,0.530025005,0.486108184,0.381198406
ALB,Albania,Lek,1999,13363.49414,14380.0459,3.072725,1.065000057,,2.89579916,12528.94336,14647.75586,12584.37109,13932.28516,57154.07422,,,12195.92871,11801.00879,13627.83203,63659.80078,,,,0.029839242,137.6905833,0.25331822,0.272155911,0.245825484,Extrapolated,Benchmark,Market,Regular,,60,0.657086074,0.152079329,0.242188007,0.049623352,-0.171545357,0.070568599,0.309381713,0.383546823,0.101210972,0.507831514,0.482988328,0.427775919
ALB,Albania,Lek,2000,13720.70703,14814.77637,3.071856,1.067999959,,2.914210558,12561.44727,15393.42773,13073.41699,14302.76563,53329.06641,,,13003.87402,12014.06348,14795.97559,64572.89844,,,,0.029707048,143.7094167,0.24921295,0.278396249,0.254467577,Extrapolated,Benchmark,Market,Regular,,,0.647810638,0.198002279,0.230442375,0.035778869,-0.162069961,0.050035805,0.300723919,0.407840911,0.104407295,0.510957599,0.469993532,0.493973345
ALB,Albania,Lek,2001,14206.21777,15243.61523,3.077378,0.920000017,,2.929844618,12774.0293,16254.13574,13631.69629,14764.80078,52313.84766,,,14036.40039,12103.97754,15871.74121,66115.5,,,,0.030031875,143.4848333,0.257417858,0.298254609,0.275365442,Extrapolated,Benchmark,Market,Regular,,,0.615904868,0.235702887,0.249262869,0.040739652,-0.201512575,0.05990234,0.315102206,0.448149365,0.114885326,0.50693965,0.447226882,0.558723152
ALB,Albania,Lek,2002,14331.56055,15193.52734,3.089778,0.920000017,,2.945562601,13553.19727,17171.30273,13858.39551,14871.17578,51514.48047,,,14630.33008,12994.375,16895.58594,67710.35938,,,,0.030891852,140.1545159,0.281937152,0.320602119,0.298767924,Extrapolated,Benchmark,Market,Regular,,,0.647033691,0.243296504,0.264339983,0.043222949,-0.222947747,0.025054682,0.345531489,0.465438586,0.126275179,0.513773799,0.453532606,0.600427151
ALB,Albania,Lek,2003,15251.32031,15738.1875,3.106701,0.925999939,,2.961364746,14398.10938,18768.52539,14831.0166,15609.76758,56896.92188,,,15470.09277,14201.96777,18911.3457,69873.08594,,,,0.031281225,121.86325,0.340506673,0.384040117,0.36488089,Extrapolated,Benchmark,Market,Regular,,,0.675157487,0.279979616,0.24722071,0.050565381,-0.236234576,-0.016688623,0.406336791,0.527458857,0.160725229,0.566594064,0.505571544,0.651054084
ALB,Albania,Lek,2004,16305.27344,16354.97266,3.124861,0.930999994,,2.977251768,15466.19922,20084.20117,15918.34277,16323.5752,67394.95313,,,16347.74609,15498.90234,20257.66992,72032.27344,,,,0.032032318,102.7800512,0.420344889,0.45903492,0.447639376,Extrapolated,Benchmark,Market,Regular,,75,0.695860922,0.28290382,0.251615316,0.061516896,-0.262506336,-0.0293906,0.501685118,0.588612221,0.195392364,0.600147367,0.536790192,0.650476098
ALB,Albania,Lek,2005,16960.06055,17289.2832,3.1418,0.931999922,,2.993223906,16365.73047,21346.39648,16960.06055,17289.2832,74277.75781,,,17289.2832,16365.73047,21346.39648,74277.75781,,,,0.032818668,99.87025448,0.443067402,0.481045008,0.471884936,Benchmark,Benchmark,Market,Regular,0.674792211,77.22222222,0.699451506,0.288078189,0.247130841,0.063309267,-0.279104799,-0.018864933,0.526327953,0.605833736,0.207416088,0.601361334,0.541774929,0.644331932
ALB,Albania,Lek,2006,18301.69531,18581.0957,3.156607,0.935000002,,2.995421171,16706.06836,22888.01563,18109.63086,18616.63281,92915.73438,,,18228.26563,16972.60938,22716.57813,77001.64844,,,,0.033343188,98.10337709,0.470495522,0.496566981,0.483043551,Benchmark,Benchmark,Market,Regular,,82.22222222,0.68214649,0.332065791,0.215226769,0.068250887,-0.285679042,-0.012010895,0.547175691,0.567022422,0.227462981,0.623822331,0.574875712,0.549006641
ALB,Albania,Lek,2007,19535.7207,19450.14063,3.169665,0.93900001,,2.997620106,18027.28711,24580.01953,19043.59961,19493.4375,100764.6328,,,19304.70313,18673.15625,24672.80078,79863.32031,,,,0.034040507,90.42789383,0.536715209,0.561921954,0.548954785,Benchmark,Benchmark,Market,Regular,,83.33333333,0.711282313,0.336150676,0.213505104,0.079525545,-0.341597944,0.001134314,0.619378563,0.631268484,0.261326076,0.695182621,0.630862892,0.587557018
ALB,Albania,Lek,2008,21701.83008,22060.5918,3.181397,0.973999977,,2.999820709,19701.125,27832.42383,21345.49023,22035.55078,114784.8359,,,20759.55664,19763.125,26979.51563,83534.40625,,,,0.034696188,83.8946041,0.589602351,0.608356833,0.589305639,Benchmark,Extrapolated,Market,Regular,,78.88888889,0.692563355,0.369008243,0.20149754,0.080359325,-0.339516342,-0.003912155,0.674507601,0.653796542,0.297776208,0.765163124,0.701803088,0.588964283
ALB,Albania,Lek,2009,23163.31445,23679.27148,3.192723,0.898999989,,3.002022743,19147.85938,28414.92969,22834.70313,24059.45508,120232.9063,,,21445.13086,19524.66992,27540.04492,87562.40625,,,,0.035875116,94.97811982,0.51704371,0.530717969,0.503701627,Benchmark,Extrapolated,Market,Regular,,78.88888889,0.593514383,0.385173708,0.202341482,0.063660651,-0.285853356,0.041163158,0.603559885,0.558972015,0.263271829,0.710293889,0.661330938,0.526236951
ALB,Albania,Lek,2010,23574.44727,23572.32617,3.204284,0.916999936,,3.004226446,21140.0293,28065.63281,23178.36719,23780.16602,125366.0234,,,22290.90234,19704.27148,25974.75586,89937.60938,,,,0.037993614,103.9364434,0.501802206,0.515723646,0.502672315,Benchmark,Extrapolated,Market,Regular,,72.22222222,0.683758855,0.291234463,0.205218494,0.094814658,-0.319560289,0.044533864,0.576909129,0.558218076,0.25155654,0.68743068,0.605692327,0.478823423
ALB,Albania,Lek,2011,23801.87891,24012.92188,3.215988,0.928000033,,3.004226446,21800.625,28515.10352,23387.5,23982.44141,129940.1563,,,22736.7207,20365.70703,26394.15625,92033.75781,,,,0.038180918,100.8949547,0.54077965,0.555853248,0.542064011,Extrapolated,Extrapolated,Market,Regular,,72.22222222,0.70319128,0.279974788,0.205833152,0.100194313,-0.339963824,0.050770272,0.623053595,0.604794329,0.259705801,0.735392094,0.647268713,0.512690246
ARG,Argentina,Argentine Peso,1950,36905.05469,36149.67188,17.16539835,7.030035019,2034,1.855029702,32319.08789,36080.875,36706.06641,37653.82813,52060.70313,0.577200115,0.542979836,105143.5859,80013.85156,92798.71875,325481.625,0.999603331,0.91338098,0.508584023,,9.17675E-13,0.24577646,0.271870643,0.265027583,Extrapolated,Extrapolated,Estimated,Regular,,,0.767797709,0.099904522,0.090523697,0.134497762,-0.069819093,-0.022904627,0.234753648,0.496056834,0.339268977,0.143555433,0.124943934,0.498383313
ARG,Argentina,Argentine Peso,1951,38808.02344,37097.23438,17.53272668,7.250939369,2037.87,1.869224548,33113.08203,38829.48828,38735.29297,38707.25781,61823.89063,0.524624467,0.526002407,111353.5469,81962.90625,102271.1328,347114.875,1.005768538,0.956339538,0.508584023,0.029245812,1.15573E-12,0.26874283,0.292565107,0.292777002,Extrapolated,Extrapolated,Estimated,Regular,,,0.765107393,0.147683054,0.090367429,0.110154733,-0.086175561,-0.027137034,0.260292531,0.430559052,0.340288249,0.173313349,0.137604654,0.4387604
ARG,Argentina,Argentine Peso,1952,35158.32031,33933.11719,17.89265651,6.726014614,2041.74,1.883527994,31438.79297,36422.17188,35343.78906,35649.37891,64788.69141,0.482899964,0.495783955,104721.1719,77558.86719,94731.24219,362303,0.958524942,0.897691786,0.508584023,0.031039031,1.38874E-12,0.287744433,0.306681126,0.304052204,Extrapolated,Extrapolated,Estimated,Regular,,,0.787439287,0.139788717,0.094449662,0.083857968,-0.065424323,-0.040111348,0.277728671,0.426147539,0.371247257,0.155419141,0.154594436,0.441630214
ARG,Argentina,Argentine Peso,1953,36496.78516,36192.1875,18.24682729,7.245039463,2045.62,1.897940993,31469.08203,36742.96484,36769.53906,38090.33984,67645.35938,0.47381714,0.456554115,109140.25,77201.4375,95647.6875,378707.4063,0.937563539,0.850658655,0.508584023,0.031613111,1.49898E-12,0.290628433,0.310923964,0.300142556,Extrapolated,Extrapolated,Estimated,Regular,,,0.740079582,0.138457239,0.086090043,0.114676163,-0.046768356,-0.032534663,0.278186847,0.43202688,0.397583366,0.136337355,0.120865688,0.441918671
ARG,Argentina,Argentine Peso,1954,38161.28125,37845.51563,18.59687745,7.420021534,2049.51,1.912464261,33812.78516,38836.625,38314.78516,39684.46094,66585.75781,0.494159013,0.485122353,112693.9063,83021.95313,100710.1406,393488.625,0.934953094,0.865023077,0.508584023,0.035179127,1.60436E-12,0.290866673,0.310955763,0.30022338,Extrapolated,Extrapolated,Estimated,Regular,,,0.765365243,0.126594663,0.086675689,0.116760775,-0.057981838,-0.037414476,0.277204069,0.446164735,0.411510472,0.115868554,0.110124074,0.454105288
ARG,Argentina,Argentine Peso,1955,41727.83594,40592.17188,18.94444444,7.786110401,2053.41,1.927098632,37029.39063,42620.82422,41640.875,42318.80859,71323.63281,0.48321256,0.483487308,120565.3906,91151.63281,111054.4922,411212.3438,0.951455235,0.907333434,0.508584023,0.033372391,1.75449E-12,0.292691201,0.311289281,0.306302518,Extrapolated,Extrapolated,Estimated,Regular,,,0.790082037,0.132126436,0.084928207,0.098458655,-0.064963832,-0.04063151,0.279485903,0.434455338,0.415539319,0.135251641,0.124368995,0.44054684
ARG,Argentina,Argentine Peso,1956,42806.86719,41702.46094,19.28843628,7.752515316,2057.31,1.945761919,36658.99609,41961.98047,42524.66406,43235.84375,72212.15625,0.492562085,0.477379352,123745.0156,91237.32813,109827.4141,426077.2188,0.957064033,0.879405439,0.508584023,0.037637357,2.17718E-12,0.303166837,0.323585331,0.318262756,Extrapolated,Extrapolated,Estimated,Regular,,,0.754542828,0.122652508,0.093341544,0.10879267,-0.056171522,-0.02315799,0.294709621,0.464736437,0.371532138,0.239586204,0.257846892,0.45862928
ARG,Argentina,Argentine Peso,1957,44780.69531,43878.97266,19.62776104,8.078807831,2061.22,1.964605927,38629.37109,44515.89844,44452.77344,45397.54688,77918.27344,0.486548424,0.479586899,128500.5,96156.11719,116674.1797,443139.75,0.94995594,0.892973363,0.508584023,0.035230141,2.51905E-12,0.306452215,0.332187086,0.325273901,Extrapolated,Extrapolated,Estimated,Regular,,,0.764647067,0.129666179,0.0862661,0.108430326,-0.059919909,-0.029089749,0.300697307,0.501067865,0.357462676,0.227339387,0.261185944,0.508853257
ARG,Argentina,Argentine Peso,1958,48078.57422,47072.64063,19.96405713,8.289016724,2065.14,1.983632326,41567.02734,47964.05469,47843.09375,48832.12109,73936.17969,0.525150716,0.516121209,136987.2656,103079.0703,125360.5156,462364.7188,0.974120617,0.922907948,0.508584023,0.041896835,3.27847E-12,0.309998512,0.336413652,0.329600066,Extrapolated,Extrapolated,Estimated,Regular,,,0.768114209,0.1310004,0.083108857,0.100959815,-0.054988801,-0.028194483,0.296839371,0.508055705,0.431618831,0.214459375,0.239906907,0.513122737
ARG,Argentina,Argentine Peso,1959,45789.40625,44505.69922,20.298962,7.834393978,2069.07,2.002843142,38395.26172,44235.95703,45423.85156,46069.41016,72636.97656,0.49619785,0.474378049,130353.0625,95830.23438,116100.0391,477501.0313,0.934349477,0.861560047,0.508584023,0.048601605,6.53749E-12,0.318747401,0.341139615,0.336359262,Extrapolated,Extrapolated,Estimated,Regular,,,0.744787693,0.126780346,0.088634342,0.111748956,-0.050519258,-0.021432066,0.31350795,0.488340418,0.362774077,0.276092529,0.293906778,0.478431582
ARG,Argentina,Argentine Peso,1960,49341.14063,47854.71094,20.63411509,8.133985519,2073,2.022239923,39773.48047,48210.55469,48992.77734,49381.91016,84184.4375,0.481095344,0.470888734,144516.5156,98985.6875,129091.6172,508808.4375,0.980245054,0.906526089,0.508584023,0.040518571,7.63048E-12,0.331287444,0.355549127,0.352747351,Extrapolated,Extrapolated,Estimated,Regular,,,0.715816438,0.170853525,0.089609653,0.103027947,-0.060284436,-0.019023146,0.324186383,0.469921858,0.388011858,0.274319798,0.264085233,0.47137025
ARG,Argentina,Argentine Peso,1961,51578.48047,49265.46094,20.96898294,8.408920288,2066.2,2.033240318,42190.26563,51173.25,51225.72656,50779.73047,89332.30469,0.468592674,0.47495389,149219.0781,104255.3672,137360.1875,543265.875,0.960983992,0.915836096,0.508584023,0.039910603,9.12028E-12,0.312789321,0.355115235,0.358234107,Extrapolated,Extrapolated,Estimated,Regular,,,0.740162313,0.176901013,0.090686224,0.086450644,-0.067192622,-0.027007552,0.312892592,0.553906688,0.311946304,0.265990019,0.192774296,0.57077837
